X,Y,speed,dir,AM_dir,QGIS_dir
715746.274853401,5191523.96735339,12.5,8,98,188
716147.334853401,5191523.96735339,12.6,1,91,181
716548.394853401,5191523.96735339,12.6,358,88,178
716949.454853401,5191523.96735339,11.6,3,93,183
717350.514853401,5191523.96735339,10.6,3,93,183
717751.574853401,5191523.96735339,11.6,358,88,178
718152.634853401,5191523.96735339,12.8,356,86,176
718553.694853401,5191523.96735339,12.6,357,87,177
718954.754853401,5191523.96735339,12.0,355,85,175
719355.814853401,5191523.96735339,12.1,353,83,173
719756.874853401,5191523.96735339,12.1,354,84,174
720157.934853401,5191523.96735339,11.6,356,86,176
720558.994853401,5191523.96735339,11.4,357,87,177
720960.054853401,5191523.96735339,11.6,357,87,177
721361.114853401,5191523.96735339,12.0,358,88,178
721762.174853401,5191523.96735339,12.0,358,88,178
722163.234853401,5191523.96735339,12.5,358,88,178
722564.294853401,5191523.96735339,12.5,359,89,179
722965.354853401,5191523.96735339,12.1,360,90,180
723366.414853401,5191523.96735339,11.7,360,90,180
723767.474853401,5191523.96735339,11.7,360,90,180
724168.534853401,5191523.96735339,11.8,0,90,180
724569.594853401,5191523.96735339,11.7,1,91,181
724970.654853401,5191523.96735339,11.7,1,91,181
725371.714853401,5191523.96735339,11.6,1,91,181
725772.774853401,5191523.96735339,11.5,1,91,181
726173.834853401,5191523.96735339,11.4,1,91,181
726574.894853401,5191523.96735339,11.3,2,92,182
726975.954853401,5191523.96735339,11.2,2,92,182
727377.014853401,5191523.96735339,11.1,3,93,183
727778.074853401,5191523.96735339,10.8,3,93,183
728179.134853401,5191523.96735339,10.5,4,94,184
728580.194853401,5191523.96735339,10.4,2,92,182
728981.254853401,5191523.96735339,10.7,359,89,179
729382.314853401,5191523.96735339,11.3,356,86,176
729783.374853401,5191523.96735339,11.9,353,83,173
730184.434853401,5191523.96735339,12.2,350,80,170
730585.494853401,5191523.96735339,11.7,348,78,168
730986.554853401,5191523.96735339,10.6,352,82,172
731387.614853401,5191523.96735339,10.0,357,87,177
731788.674853401,5191523.96735339,10.0,3,93,183
732189.734853401,5191523.96735339,10.1,4,94,184
732590.794853401,5191523.96735339,10.2,357,87,177
732991.854853401,5191523.96735339,10.7,353,83,173
733392.914853401,5191523.96735339,10.9,355,85,175
733793.974853401,5191523.96735339,10.7,359,89,179
734195.034853401,5191523.96735339,10.8,8,98,188
734596.094853401,5191523.96735339,11.4,11,101,191
734997.154853401,5191523.96735339,11.4,11,101,191
735398.214853401,5191523.96735339,11.1,13,103,193
735799.274853401,5191523.96735339,10.5,13,103,193
736200.334853401,5191523.96735339,10.6,8,98,188
736601.394853401,5191523.96735339,11.4,354,84,174
714944.154853401,5191925.02735339,12.5,28,118,208
715345.214853401,5191925.02735339,11.4,20,110,200
715746.274853401,5191925.02735339,10.7,10,100,190
716147.334853401,5191925.02735339,11.0,5,95,185
716548.394853401,5191925.02735339,11.8,358,88,178
716949.454853401,5191925.02735339,12.2,356,86,176
717350.514853401,5191925.02735339,11.4,359,89,179
717751.574853401,5191925.02735339,10.6,2,92,182
718152.634853401,5191925.02735339,10.3,356,86,176
718553.694853401,5191925.02735339,10.0,351,81,171
718954.754853401,5191925.02735339,9.8,352,82,172
719355.814853401,5191925.02735339,9.9,354,84,174
719756.874853401,5191925.02735339,10.6,354,84,174
720157.934853401,5191925.02735339,11.3,356,86,176
720558.994853401,5191925.02735339,11.7,357,87,177
720960.054853401,5191925.02735339,11.7,358,88,178
721361.114853401,5191925.02735339,11.7,359,89,179
721762.174853401,5191925.02735339,11.7,359,89,179
722163.234853401,5191925.02735339,11.8,360,90,180
722564.294853401,5191925.02735339,11.9,358,88,178
722965.354853401,5191925.02735339,11.9,358,88,178
723366.414853401,5191925.02735339,11.8,359,89,179
723767.474853401,5191925.02735339,11.8,360,90,180
724168.534853401,5191925.02735339,11.8,0,90,180
724569.594853401,5191925.02735339,11.7,0,90,180
724970.654853401,5191925.02735339,11.7,0,90,180
725371.714853401,5191925.02735339,11.6,1,91,181
725772.774853401,5191925.02735339,11.6,1,91,181
726173.834853401,5191925.02735339,11.6,1,91,181
726574.894853401,5191925.02735339,11.5,1,91,181
726975.954853401,5191925.02735339,11.4,1,91,181
727377.014853401,5191925.02735339,11.2,2,92,182
727778.074853401,5191925.02735339,11.0,2,92,182
728179.134853401,5191925.02735339,10.8,2,92,182
728580.194853401,5191925.02735339,10.6,2,92,182
728981.254853401,5191925.02735339,10.8,1,91,181
729382.314853401,5191925.02735339,11.4,359,89,179
729783.374853401,5191925.02735339,12.1,357,87,177
730184.434853401,5191925.02735339,12.9,353,83,173
730585.494853401,5191925.02735339,13.6,349,79,169
730986.554853401,5191925.02735339,13.3,350,80,170
731387.614853401,5191925.02735339,12.2,355,85,175
731788.674853401,5191925.02735339,11.6,1,91,181
732189.734853401,5191925.02735339,10.9,2,92,182
732590.794853401,5191925.02735339,10.6,358,88,178
732991.854853401,5191925.02735339,11.1,357,87,177
733392.914853401,5191925.02735339,12.2,358,88,178
733793.974853401,5191925.02735339,12.7,360,90,180
734195.034853401,5191925.02735339,12.5,5,95,185
734596.094853401,5191925.02735339,11.5,8,98,188
734997.154853401,5191925.02735339,11.5,8,98,188
735398.214853401,5191925.02735339,10.6,9,99,189
735799.274853401,5191925.02735339,10.3,12,102,192
736200.334853401,5191925.02735339,10.6,12,102,192
736601.394853401,5191925.02735339,11.1,357,87,177
714944.154853401,5192326.08735339,9.5,19,109,199
715345.214853401,5192326.08735339,8.5,19,109,199
715746.274853401,5192326.08735339,7.6,16,106,196
716147.334853401,5192326.08735339,7.8,11,101,191
716548.394853401,5192326.08735339,8.1,2,92,182
716949.454853401,5192326.08735339,9.1,355,85,175
717350.514853401,5192326.08735339,9.9,356,86,176
717751.574853401,5192326.08735339,9.1,357,87,177
718152.634853401,5192326.08735339,8.0,353,83,173
718553.694853401,5192326.08735339,8.4,351,81,171
718954.754853401,5192326.08735339,9.4,355,85,175
719355.814853401,5192326.08735339,10.4,359,89,179
719756.874853401,5192326.08735339,11.4,359,89,179
720157.934853401,5192326.08735339,11.8,357,87,177
720558.994853401,5192326.08735339,11.8,357,87,177
720960.054853401,5192326.08735339,11.7,358,88,178
721361.114853401,5192326.08735339,11.6,359,89,179
721762.174853401,5192326.08735339,11.6,359,89,179
722163.234853401,5192326.08735339,11.4,360,90,180
722564.294853401,5192326.08735339,11.4,359,89,179
722965.354853401,5192326.08735339,11.7,358,88,178
723366.414853401,5192326.08735339,11.9,359,89,179
723767.474853401,5192326.08735339,11.8,360,90,180
724168.534853401,5192326.08735339,11.8,0,90,180
724569.594853401,5192326.08735339,11.8,0,90,180
724970.654853401,5192326.08735339,11.8,0,90,180
725371.714853401,5192326.08735339,11.7,0,90,180
725772.774853401,5192326.08735339,11.7,1,91,181
726173.834853401,5192326.08735339,11.6,1,91,181
726574.894853401,5192326.08735339,11.6,1,91,181
726975.954853401,5192326.08735339,11.5,1,91,181
727377.014853401,5192326.08735339,11.5,1,91,181
727778.074853401,5192326.08735339,11.4,1,91,181
728179.134853401,5192326.08735339,11.3,1,91,181
728580.194853401,5192326.08735339,11.2,2,92,182
728981.254853401,5192326.08735339,11.2,2,92,182
729382.314853401,5192326.08735339,11.4,2,92,182
729783.374853401,5192326.08735339,11.9,0,90,180
730184.434853401,5192326.08735339,12.8,357,87,177
730585.494853401,5192326.08735339,14.0,354,84,174
730986.554853401,5192326.08735339,15.0,353,83,173
731387.614853401,5192326.08735339,15.4,356,86,176
731788.674853401,5192326.08735339,15.6,358,88,178
732189.734853401,5192326.08735339,14.9,357,87,177
732590.794853401,5192326.08735339,13.8,356,86,176
732991.854853401,5192326.08735339,12.7,356,86,176
733392.914853401,5192326.08735339,12.3,360,90,180
733793.974853401,5192326.08735339,12.7,2,92,182
734195.034853401,5192326.08735339,12.7,1,91,181
734596.094853401,5192326.08735339,11.4,2,92,182
734997.154853401,5192326.08735339,11.4,2,92,182
735398.214853401,5192326.08735339,10.1,6,96,186
735799.274853401,5192326.08735339,9.8,12,102,192
736200.334853401,5192326.08735339,10.1,16,106,196
736601.394853401,5192326.08735339,10.2,2,92,182
714944.154853401,5192727.14735339,10.3,358,88,178
715345.214853401,5192727.14735339,9.6,6,96,186
715746.274853401,5192727.14735339,8.4,13,103,193
716147.334853401,5192727.14735339,7.4,10,100,190
716548.394853401,5192727.14735339,7.0,6,96,186
716949.454853401,5192727.14735339,7.3,1,91,181
717350.514853401,5192727.14735339,8.1,359,89,179
717751.574853401,5192727.14735339,9.1,355,85,175
718152.634853401,5192727.14735339,10.0,356,86,176
718553.694853401,5192727.14735339,11.1,360,90,180
718954.754853401,5192727.14735339,12.3,1,91,181
719355.814853401,5192727.14735339,12.8,0,90,180
719756.874853401,5192727.14735339,12.4,358,88,178
720157.934853401,5192727.14735339,11.8,356,86,176
720558.994853401,5192727.14735339,11.6,357,87,177
720960.054853401,5192727.14735339,11.7,358,88,178
721361.114853401,5192727.14735339,11.7,359,89,179
721762.174853401,5192727.14735339,11.7,359,89,179
722163.234853401,5192727.14735339,11.7,359,89,179
722564.294853401,5192727.14735339,11.7,359,89,179
722965.354853401,5192727.14735339,11.8,359,89,179
723366.414853401,5192727.14735339,11.8,359,89,179
723767.474853401,5192727.14735339,11.9,360,90,180
724168.534853401,5192727.14735339,11.8,360,90,180
724569.594853401,5192727.14735339,11.7,0,90,180
724970.654853401,5192727.14735339,11.7,0,90,180
725371.714853401,5192727.14735339,11.7,0,90,180
725772.774853401,5192727.14735339,11.7,0,90,180
726173.834853401,5192727.14735339,11.7,1,91,181
726574.894853401,5192727.14735339,11.7,1,91,181
726975.954853401,5192727.14735339,11.6,1,91,181
727377.014853401,5192727.14735339,11.6,1,91,181
727778.074853401,5192727.14735339,11.6,1,91,181
728179.134853401,5192727.14735339,11.5,1,91,181
728580.194853401,5192727.14735339,11.5,1,91,181
728981.254853401,5192727.14735339,11.5,2,92,182
729382.314853401,5192727.14735339,11.5,3,93,183
729783.374853401,5192727.14735339,11.6,3,93,183
730184.434853401,5192727.14735339,12.3,1,91,181
730585.494853401,5192727.14735339,13.4,359,89,179
730986.554853401,5192727.14735339,14.7,358,88,178
731387.614853401,5192727.14735339,16.5,1,91,181
731788.674853401,5192727.14735339,18.2,0,90,180
732189.734853401,5192727.14735339,18.9,356,86,176
732590.794853401,5192727.14735339,18.1,353,83,173
732991.854853401,5192727.14735339,16.4,353,83,173
733392.914853401,5192727.14735339,15.2,358,88,178
733793.974853401,5192727.14735339,14.4,1,91,181
734195.034853401,5192727.14735339,13.8,359,89,179
734596.094853401,5192727.14735339,13.0,356,86,176
734997.154853401,5192727.14735339,13.0,356,86,176
735398.214853401,5192727.14735339,12.0,1,91,181
735799.274853401,5192727.14735339,11.3,9,99,189
736200.334853401,5192727.14735339,10.4,13,103,193
736601.394853401,5192727.14735339,9.6,7,97,187
714944.154853401,5193128.20735339,12.0,354,84,174
715345.214853401,5193128.20735339,11.8,1,91,181
715746.274853401,5193128.20735339,11.5,6,96,186
716147.334853401,5193128.20735339,11.1,5,95,185
716548.394853401,5193128.20735339,10.9,4,94,184
716949.454853401,5193128.20735339,10.7,2,92,182
717350.514853401,5193128.20735339,10.5,1,91,181
717751.574853401,5193128.20735339,10.7,359,89,179
718152.634853401,5193128.20735339,11.5,2,92,182
718553.694853401,5193128.20735339,12.6,5,95,185
718954.754853401,5193128.20735339,12.9,3,93,183
719355.814853401,5193128.20735339,12.5,357,87,177
719756.874853401,5193128.20735339,11.9,354,84,174
720157.934853401,5193128.20735339,11.5,355,85,175
720558.994853401,5193128.20735339,11.5,357,87,177
720960.054853401,5193128.20735339,11.6,358,88,178
721361.114853401,5193128.20735339,11.6,359,89,179
721762.174853401,5193128.20735339,11.6,359,89,179
722163.234853401,5193128.20735339,11.7,359,89,179
722564.294853401,5193128.20735339,11.7,359,89,179
722965.354853401,5193128.20735339,11.8,360,90,180
723366.414853401,5193128.20735339,11.8,360,90,180
723767.474853401,5193128.20735339,11.8,360,90,180
724168.534853401,5193128.20735339,11.8,360,90,180
724569.594853401,5193128.20735339,11.8,360,90,180
724970.654853401,5193128.20735339,11.8,0,90,180
725371.714853401,5193128.20735339,11.8,0,90,180
725772.774853401,5193128.20735339,11.8,0,90,180
726173.834853401,5193128.20735339,11.7,0,90,180
726574.894853401,5193128.20735339,11.7,0,90,180
726975.954853401,5193128.20735339,11.7,1,91,181
727377.014853401,5193128.20735339,11.6,1,91,181
727778.074853401,5193128.20735339,11.6,1,91,181
728179.134853401,5193128.20735339,11.6,1,91,181
728580.194853401,5193128.20735339,11.6,1,91,181
728981.254853401,5193128.20735339,11.6,2,92,182
729382.314853401,5193128.20735339,11.7,3,93,183
729783.374853401,5193128.20735339,12.0,5,95,185
730184.434853401,5193128.20735339,12.8,5,95,185
730585.494853401,5193128.20735339,14.2,6,96,186
730986.554853401,5193128.20735339,15.7,6,96,186
731387.614853401,5193128.20735339,16.3,5,95,185
731788.674853401,5193128.20735339,16.3,1,91,181
732189.734853401,5193128.20735339,16.7,357,87,177
732590.794853401,5193128.20735339,18.3,356,86,176
732991.854853401,5193128.20735339,19.2,357,87,177
733392.914853401,5193128.20735339,19.1,357,87,177
733793.974853401,5193128.20735339,18.2,355,85,175
734195.034853401,5193128.20735339,16.2,352,82,172
734596.094853401,5193128.20735339,14.0,352,82,172
734997.154853401,5193128.20735339,14.0,352,82,172
735398.214853401,5193128.20735339,12.9,357,87,177
735799.274853401,5193128.20735339,12.2,4,94,184
736200.334853401,5193128.20735339,11.3,6,96,186
736601.394853401,5193128.20735339,11.0,8,98,188
714944.154853401,5193529.26735339,12.3,357,87,177
715345.214853401,5193529.26735339,12.4,360,90,180
715746.274853401,5193529.26735339,12.3,3,93,183
716147.334853401,5193529.26735339,12.0,3,93,183
716548.394853401,5193529.26735339,11.9,2,92,182
716949.454853401,5193529.26735339,11.9,1,91,181
717350.514853401,5193529.26735339,12.1,0,90,180
717751.574853401,5193529.26735339,12.3,2,92,182
718152.634853401,5193529.26735339,12.9,5,95,185
718553.694853401,5193529.26735339,12.8,5,95,185
718954.754853401,5193529.26735339,11.8,360,90,180
719355.814853401,5193529.26735339,11.0,354,84,174
719756.874853401,5193529.26735339,11.1,353,83,173
720157.934853401,5193529.26735339,11.4,356,86,176
720558.994853401,5193529.26735339,11.6,358,88,178
720960.054853401,5193529.26735339,11.6,358,88,178
721361.114853401,5193529.26735339,11.6,359,89,179
721762.174853401,5193529.26735339,11.6,359,89,179
722163.234853401,5193529.26735339,11.7,360,90,180
722564.294853401,5193529.26735339,11.8,360,90,180
722965.354853401,5193529.26735339,11.8,360,90,180
723366.414853401,5193529.26735339,11.8,360,90,180
723767.474853401,5193529.26735339,11.8,360,90,180
724168.534853401,5193529.26735339,11.8,360,90,180
724569.594853401,5193529.26735339,11.9,360,90,180
724970.654853401,5193529.26735339,11.9,0,90,180
725371.714853401,5193529.26735339,11.9,0,90,180
725772.774853401,5193529.26735339,11.8,0,90,180
726173.834853401,5193529.26735339,11.8,0,90,180
726574.894853401,5193529.26735339,11.8,0,90,180
726975.954853401,5193529.26735339,11.7,0,90,180
727377.014853401,5193529.26735339,11.7,0,90,180
727778.074853401,5193529.26735339,11.7,1,91,181
728179.134853401,5193529.26735339,11.6,1,91,181
728580.194853401,5193529.26735339,11.6,1,91,181
728981.254853401,5193529.26735339,11.7,2,92,182
729382.314853401,5193529.26735339,11.8,4,94,184
729783.374853401,5193529.26735339,12.2,7,97,187
730184.434853401,5193529.26735339,12.9,10,100,190
730585.494853401,5193529.26735339,13.5,13,103,193
730986.554853401,5193529.26735339,12.7,13,103,193
731387.614853401,5193529.26735339,10.8,6,96,186
731788.674853401,5193529.26735339,10.4,360,90,180
732189.734853401,5193529.26735339,11.9,2,92,182
732590.794853401,5193529.26735339,13.4,6,96,186
732991.854853401,5193529.26735339,14.2,4,94,184
733392.914853401,5193529.26735339,15.0,357,87,177
733793.974853401,5193529.26735339,16.3,351,81,171
734195.034853401,5193529.26735339,17.3,347,77,167
734596.094853401,5193529.26735339,16.7,349,79,169
734997.154853401,5193529.26735339,16.7,349,79,169
735398.214853401,5193529.26735339,15.1,355,85,175
735799.274853401,5193529.26735339,14.1,1,91,181
736200.334853401,5193529.26735339,13.6,3,93,183
736601.394853401,5193529.26735339,12.9,6,96,186
714944.154853401,5193930.32735339,12.1,0,90,180
715345.214853401,5193930.32735339,12.0,360,90,180
715746.274853401,5193930.32735339,11.8,1,91,181
716147.334853401,5193930.32735339,11.9,4,94,184
716548.394853401,5193930.32735339,12.2,4,94,184
716949.454853401,5193930.32735339,12.9,3,93,183
717350.514853401,5193930.32735339,13.7,3,93,183
717751.574853401,5193930.32735339,14.4,4,94,184
718152.634853401,5193930.32735339,14.1,3,93,183
718553.694853401,5193930.32735339,12.7,358,88,178
718954.754853401,5193930.32735339,11.4,354,84,174
719355.814853401,5193930.32735339,11.0,354,84,174
719756.874853401,5193930.32735339,11.1,355,85,175
720157.934853401,5193930.32735339,11.3,357,87,177
720558.994853401,5193930.32735339,11.4,358,88,178
720960.054853401,5193930.32735339,11.6,359,89,179
721361.114853401,5193930.32735339,11.8,359,89,179
721762.174853401,5193930.32735339,11.8,359,89,179
722163.234853401,5193930.32735339,11.7,360,90,180
722564.294853401,5193930.32735339,11.7,360,90,180
722965.354853401,5193930.32735339,11.7,360,90,180
723366.414853401,5193930.32735339,11.8,360,90,180
723767.474853401,5193930.32735339,11.8,360,90,180
724168.534853401,5193930.32735339,11.8,360,90,180
724569.594853401,5193930.32735339,11.8,0,90,180
724970.654853401,5193930.32735339,11.8,0,90,180
725371.714853401,5193930.32735339,11.8,0,90,180
725772.774853401,5193930.32735339,11.8,0,90,180
726173.834853401,5193930.32735339,11.8,0,90,180
726574.894853401,5193930.32735339,11.8,0,90,180
726975.954853401,5193930.32735339,11.7,0,90,180
727377.014853401,5193930.32735339,11.7,0,90,180
727778.074853401,5193930.32735339,11.7,1,91,181
728179.134853401,5193930.32735339,11.7,1,91,181
728580.194853401,5193930.32735339,11.7,1,91,181
728981.254853401,5193930.32735339,11.7,2,92,182
729382.314853401,5193930.32735339,11.7,4,94,184
729783.374853401,5193930.32735339,11.6,8,98,188
730184.434853401,5193930.32735339,11.0,12,102,192
730585.494853401,5193930.32735339,9.0,15,105,195
